"country","cntry_code","admin_name","ipum_code","ipum_ref_year","muni_code","muni_orig_col","parent","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016","ntl_2017","ntl_2018","ntl_2019"
"Brazil","076","Macaíba","024028",2010,"2407104","MUNI2010","024",10.3752066115702,10.0396694214876,10.2066115702479,11.0265780730897,12.8039867109635,11.8604651162791,14.5239669421488,14.4561983471074,11.6793388429752,12.2528925619835,12.4578512396694,14.8462809917355,14.4876033057851,14.1702479338843
"Brazil","076","Caicó","024029",2010,"2402006","MUNI2010","024",2.01175656984786,1.91908713692946,1.97994467496542,2.03593642017968,2.39115411195577,2.34485141672426,2.92876901798064,2.82918395573997,2.39142461964039,2.73651452282158,2.84370677731674,3.69225449515906,3.34370677731674,2.94190871369295
"Brazil","076","Passa e Fica, Nova Cruz, Montanhas","024030",2010,"2408300","MUNI2010","024",6.28511530398323,6.39832285115304,6.26205450733753,6.95762711864407,6.94491525423729,7.26059322033898,9.19916142557652,7.86373165618449,3.85953878406709,3.69392033542977,3.41299790356394,6.67085953878407,6.19916142557652,5.35639412997904
"Brazil","076","Candiba, Pindaí","029129",2010,"2924504","MUNI2010","029",1.04981412639405,1.23940520446097,1.14349442379182,1.35298507462687,1.50970149253731,1.56194029850746,1.91524163568773,2.04684014869889,0.797026022304833,0.91449814126394,1.09442379182156,2.48401486988848,2.97918215613383,2.9814126394052
"Brazil","076","Caldeirão Grande, Ponto Novo","029130",2010,"2925253","MUNI2010","029",0.865502183406114,0.883842794759825,0.756331877729258,1.09281961471103,1.2784588441331,1.55253940455342,1.5938864628821,1.95021834061135,0.779039301310044,0.750218340611354,0.706550218340611,1.64890829694323,1.65152838427948,1.36681222707424
"Brazil","076","Moji Mirim","035170",2010,"3530805","MUNI2010","035",18,17.8089171974522,17.2738853503185,18.184126984127,17.431746031746,17.7666666666667,19.0079617834395,18.8423566878981,18.6496815286624,18.5207006369427,17.328025477707,20.4426751592357,20.031847133758,21.1894904458599
"Brazil","076","Leme","035171",2010,"3526704","MUNI2010","035",14.1771653543307,14.9586614173228,13.2834645669291,15.0236220472441,14.3641732283465,14.6692913385827,15.1318897637795,14.994094488189,13.1122047244094,12.001968503937,12.003937007874,15.501968503937,15.9114173228346,15.8799212598425
"Brazil","076","Esteio","043102",2010,"4307708","MUNI2010","043",55.1944444444444,52.9722222222222,51.8055555555556,50.7878787878788,53.2727272727273,51.2424242424242,57.4444444444444,55.9444444444444,59.2777777777778,59.0833333333333,58.6944444444444,58.9166666666667,58.5833333333333,58.3888888888889
"Brazil","076","Alegrete","043103",2010,"4300406","MUNI2010","043",0.38656103846521,0.403741529063663,0.377016321466069,0.418334286258815,0.417381360777587,0.442062130741376,0.461200725398492,0.479717476376825,0.405745919633483,0.40755941586332,0.368903312016799,0.477235849957049,0.467404791447934,0.491075689605803
"Brazil","076","Santa Helena, Missal, São José das Palmeiras","041046",2010,"4123501","MUNI2010","041",1.93276283618582,1.37836185819071,1.69987775061125,1.82737361282367,1.95869297163995,2.3304562268804,2.84168704156479,2.44376528117359,1.2041564792176,1.130195599022,1.02261613691931,1.87591687041565,1.81295843520782,1.91381418092909
"Brazil","076","Taquari, Paverama, Tabaí","043104",2010,"4314159","MUNI2010","043",3.40311004784689,3.39354066985646,3.14354066985646,3.78048780487805,4.95365853658537,5.21829268292683,4.94976076555024,4.02392344497608,2.5622009569378,2.72966507177033,2.35167464114833,4.25,3.70574162679426,3.66148325358852
"Brazil","076","Bequimão","021001",2010,"2101905","MUNI2010","021",0.984184914841849,0.650851581508516,0.945255474452555,1.22413793103448,1.00615763546798,1.01108374384236,0.861313868613139,1.08150851581509,0.369829683698297,0.41970802919708,0.355231143552311,0.776155717761557,0.980535279805353,0.766423357664234
"Brazil","076","Matinha","021002",2010,"2106508","MUNI2010","021",2.19294605809129,0.900414937759336,1.76348547717842,2.07660455486542,1.88405797101449,2.53830227743271,2.89834024896266,2.649377593361,1.21369294605809,1.5207468879668,1.60165975103734,3.91908713692946,4.33195020746888,3.350622406639
"Brazil","076","Presidente Vargas, Nina Rodrigues","021003",2010,"2109304","MUNI2010","021",0.506152584085316,0.517637407711239,0.579163248564397,0.608874281018899,0.52670501232539,0.557929334428924,0.782608695652174,0.681706316652994,0.286300246103363,0.372436423297785,0.229696472518458,0.447087776866284,0.385561936013125,0.341263330598851
"Brazil","076","Ribamar Fiquene, Montes Altos, Lajeado Novo","021004",2010,"2109551","MUNI2010","021",0.221905748316934,0.188244432936302,0.203262558259969,0.211165675885242,0.210907211165676,0.238562936159214,0.249093733816675,0.271620921802175,0.171413775245987,0.2405489383739,0.143448990160539,0.271103055411704,0.185914034179182,0.154583117555671
"Brazil","076","Alto Parnaíba, Tasso Fragoso, Sambaíba","021005",2010,"2112001","MUNI2010","021",0.04281087170821,0.038116697178801,0.052152279021734,0.045710531255866,0.060775295663601,0.045898254176835,0.066000093883491,0.080880627141717,0.147584847204619,0.22851241609163,0.161808196028728,0.23470872647045,0.072665821715251,0.121860770783458
"Brazil","076","Buriti Bravo","021006",2010,"2102309","MUNI2010","021",0.255113024757804,0.289020452099031,0.278794402583423,0.324367939752555,0.395911780527165,0.316299085529855,0.443487621097955,0.41227125941873,0.256727664155005,0.619483315392896,0.311087190527449,0.883745963401507,0.260495156081808,0.26264800861141
"Brazil","076","Icatu","021007",2010,"2105104","MUNI2010","021",0.530501930501931,0.587644787644788,0.525096525096525,0.760299625468165,0.708614232209738,0.880898876404494,1.0030888030888,1.08030888030888,0.684942084942085,0.737451737451737,0.484942084942085,0.904247104247104,1.11891891891892,0.743629343629344
"Brazil","076","Cotia","035172",2010,"3513009","MUNI2010","035",27.59902200489,29.0342298288509,28.6088019559902,29.6900726392252,29.6271186440678,30.9346246973366,30.8264058679707,30.3863080684597,32.4694376528117,31.9975550122249,31.8239608801956,34.921760391198,35.1540342298289,37.0611246943765
"Brazil","076","Vargem Grande Paulista","035173",2010,"3556453","MUNI2010","035",43.3255813953488,47.3720930232558,46.4883720930233,46.3095238095238,49.9285714285714,50.7142857142857,52.8604651162791,52.9767441860465,52.4883720930233,51.3023255813954,54.1395348837209,55.6279069767442,55.7674418604651,57.1627906976744
"Brazil","076","Penha","042055",2010,"4212502","MUNI2010","042",28.2857142857143,30,31.8051948051948,36,38.5866666666667,39.0666666666667,46.0779220779221,43.7792207792208,47.3116883116883,45.6233766233766,48.2077922077922,50.1818181818182,51.038961038961,52.9480519480519
"Brazil","076","Taboão da Serra","035174",2010,"3552809","MUNI2010","035",61,60,60,59,59,63,63,63,63,63,63,63,63,63
"Brazil","076","Doresópolis, Luz, Iguatama, Japaraíba","031159",2010,"3138807","MUNI2010","031",0.899507015547971,1.11566173682215,1.11755783086841,1.49545454545454,1.26477272727273,1.41401515151515,1.56048540007584,1.46264694728859,0.755024649222601,0.792567311338642,0.830868411073189,1.2836556693212,1.41183162684869,1.14448236632537
"Brazil","076","Conquista, Sacramento","031160",2010,"3156908","MUNI2010","031",0.720288903479974,0.676734515211206,0.499671700590939,0.674301919720768,0.672556719022688,0.788176265270506,0.91661195009849,0.832129568833443,1.3917706281462,0.923834537097833,1.04924491135916,0.926023199824907,0.768001750930182,0.77894506456555
"Brazil","076","Três de Maio, Nova Candelária, São José do Inhacorá, Boa Vista do Buricá, Alegria","043105",2010,"4321808","MUNI2010","043",1.67993079584775,1.77076124567474,1.91695501730104,2.34995700773861,2.94582975064488,3.35253654342218,3.83391003460208,3.43944636678201,1.9022491349481,1.84083044982699,1.82785467128028,3.05103806228374,3.25778546712803,3.47664359861592
"Brazil","076","Passa Tempo, Piracema, Desterro de Entre Rios, Piedade dos Gerais, Jeceaba","031161",2010,"3121407","MUNI2010","031",0.699693564862104,0.802349336057201,0.76608784473953,1.22582278481013,1.20708860759494,1.69012658227848,2.22625127681308,2.10112359550562,1.47957099080695,1.31103166496425,1.45760980592441,2.11184882533197,2.03472931562819,2.04392236976507
"Brazil","076","Bueno Brandão, Toledo, Munhoz, Itapeva","031162",2010,"3109105","MUNI2010","031",2.60977859778598,2.91236162361624,3.10885608856089,3.73809523809524,2.99084249084249,3.29212454212454,4.39760147601476,3.78228782287823,1.56365313653137,1.52306273062731,1.64575645756458,3.33579335793358,3.29428044280443,3.53505535055351
"Brazil","076","Santa Fé de Minas, Buritizeiro","031163",2010,"3109402","MUNI2010","031",0.235474252558627,0.219276331694738,0.215972278185188,0.200225788242884,0.237803402951375,0.178856543827111,0.265613667499396,0.244983479732452,0.157224595051978,0.169232009025707,0.170199049077283,0.225159158675155,0.193005076960271,0.212990571359497
"Brazil","076","Borda da Mata, Tocos do Moji, Congonhal","031164",2010,"3108305","MUNI2010","031",2.36025641025641,3.10128205128205,3.61153846153846,3.87451984635083,3.45198463508323,4.101152368758,4.78333333333333,3.91153846153846,1.83205128205128,1.87820512820513,2.56025641025641,4.5,4.61153846153846,4.61153846153846
"Brazil","076","Tapira, Delfinópolis, São Roque de Minas, Medeiros, Pratinha, Vargem Bonita, Tapiraí, Córrego Danta","031165",2010,"3164308","MUNI2010","031",0.240343347639485,0.26808332461007,0.2269444153669,0.289572864321608,0.254606365159129,0.29428391959799,0.341358735475767,0.313723437663561,0.884852925782477,0.237517010363237,0.834397571443526,0.476394849785408,0.252800167486653,0.355385742698629
"Brazil","076","Camanducaia, Sapucaí-Mirim, Gonçalves","031166",2010,"3110509","MUNI2010","031",2.85669041963579,3.1298495645289,3.29136975455265,3.90461049284579,3.24801271860095,3.74483306836248,4.20665083135392,4.04829770387965,1.81314330958036,1.86302454473476,1.79572446555819,3.43942992874109,3.31274742676168,3.22882026920032
"Brazil","076","Tarumirim, Itanhomi, Capitão Andrade","031167",2010,"3168408","MUNI2010","031",0.880064829821718,0.905996758508914,0.828741220961642,0.813477088948787,0.863072776280323,0.833962264150943,1.22312263641275,1.11183144246353,0.359265262020529,0.278768233387358,0.285791464073474,0.529443544030254,0.609400324149109,0.770394381415451
"Brazil","076","São Tiago, Conceição da Barra de Minas, Ritápolis, Resende Costa","031168",2010,"3154200","MUNI2010","031",0.852103697407565,1.00679983000425,0.881002974925627,1.1418134937688,0.997851310700473,1.10399656209712,1.33021674458139,1.16872078198045,0.389290267743306,0.365915852103697,0.385890352741181,0.759881002974926,0.688482787930302,0.70420739481513
"Brazil","076","São Vicente","035175",2010,"3551009","MUNI2010","035",38.4945054945055,36.6648351648352,35.6923076923077,34.0333333333333,34.6055555555556,33.5333333333333,38.8241758241758,37.4010989010989,38.3626373626374,37.8021978021978,36.2527472527473,38.2307692307692,38.2472527472527,39.6153846153846
"Brazil","076","Ibotirama","029131",2010,"2913200","MUNI2010","029",0.861261261261261,0.96996996996997,1.06546546546546,1.09446450060169,0.913357400722022,0.97352587244284,1.17897897897898,1.26966966966967,0.751951951951952,0.814414414414414,0.757957957957958,1.21141141141141,1.15975975975976,1.21801801801802
"Brazil","076","Planalto","029132",2010,"2925006","MUNI2010","029",0.845005740528129,0.800229621125144,0.878300803673938,1.01369863013699,1.2134703196347,1.37671232876712,1.63490241102181,1.58094144661309,0.926521239954076,0.876004592422503,0.86796785304248,1.51894374282434,1.7256027554535,1.63719862227325
"Brazil","076","Guarujá","035176",2010,"3518701","MUNI2010","035",44.2473684210526,43.9157894736842,42.9684210526316,45.2043010752688,43.6935483870968,45.8064516129032,46.6157894736842,45.8684210526316,50.2947368421053,49.3631578947368,48.4842105263158,49.8368421052632,49.3263157894737,51.6210526315789
"Brazil","076","Taubaté","035177",2010,"3554102","MUNI2010","035",12.963476070529,15.419395465995,14.9974811083123,16.9168765743073,15.9168765743073,17.7808564231738,17.9420654911839,17.1158690176322,16.4445843828715,16.3790931989924,17.9055415617128,21.4508816120907,21.5277078085642,21.9269521410579
"Brazil","076","Limeira","035178",2010,"3526902","MUNI2010","035",24.3684210526316,23.6450742240216,23.055330634278,23.6425648021828,23.9768076398363,25.0136425648022,28.1039136302294,27.2051282051282,28.6923076923077,27.6896086369771,27.1012145748988,28.6558704453441,28.6450742240216,31.280701754386
"Brazil","076","Ipueiras, Hidrolândia","023043",2010,"2305209","MUNI2010","023",1.55260398462076,1.46312478154491,1.31876966095771,1.61364427427776,1.62513052558301,1.71110337626175,2.1209367354072,1.72282418734708,0.59000349528137,0.611674239776302,0.595595945473611,1.36805312827683,1.64138413142258,1.42188046137714
"Brazil","076","Limoeiro do Norte","023044",2010,"2307601","MUNI2010","023",5.80703745743473,5.72077185017026,5.07264472190692,5.44157303370786,7.39101123595506,7.11460674157303,8.27922814982974,7.86492622020431,5.91713961407492,6.55618615209989,6.14528944381385,8.58910329171396,8.20885357548241,8.49148694665153
"Brazil","076","Suzano","035179",2010,"3552502","MUNI2010","035",38.1471698113208,39.3584905660377,40.2792452830189,42.7099236641221,41.3664122137405,43.0572519083969,44.3698113207547,42.6150943396226,47.0754716981132,46.9018867924528,45.9320754716981,46.0830188679245,44.9169811320755,49.4339622641509
"Brazil","076","Iacanga, Arealva, Itaju","035180",2010,"3503406","MUNI2010","035",1.52846534653465,1.93935643564356,2.03217821782178,2.73114956736712,3.71384425216316,3.43386897404203,3.77908415841584,3.63056930693069,1.72091584158416,1.45358910891089,1.54764851485148,2.73081683168317,2.67821782178218,2.45111386138614
"Brazil","076","Brodowski","035181",2010,"3507803","MUNI2010","035",6.63294797687861,8.26300578034682,6.78612716763006,7.28571428571429,7.60285714285714,9.33142857142857,11.9682080924855,10.5751445086705,5.85549132947977,8.70231213872832,5.89306358381503,10.4161849710983,9.73121387283237,9.68208092485549
"Brazil","076","Acarape, Barreira","023045",2010,"2301950","MUNI2010","023",5.66952789699571,6.04721030042918,5.62660944206009,6.50105708245243,7.95983086680761,8.28118393234672,8.99785407725322,8.97639484978541,5.88197424892704,6.03004291845494,6.22317596566524,9.48497854077253,9.72317596566524,8.81545064377682
"Brazil","076","Redenção","023046",2010,"2311603","MUNI2010","023",7.33840304182509,7.01520912547528,4.72243346007605,6.45488721804511,9.23684210526316,8.27443609022556,10.3536121673004,10.0494296577947,5.52471482889734,5.77946768060836,5.62357414448669,9.71863117870722,10.1787072243346,7.9277566539924
"Brazil","076","Porteiras, Brejo Santo","023047",2010,"2302503","MUNI2010","023",3.37104506232023,3.35953978906999,3.53211888782359,4.5406976744186,4.68507751937984,4.71317829457364,5.33365292425695,5.49089165867689,3.92521572387344,4.26366251198466,3.87631831255992,5.99424736337488,5.82166826462128,5.38638542665388
"Brazil","076","Granja, Chaval","023048",2010,"2304707","MUNI2010","023",0.894216797442604,0.876198779424586,0.755594303981401,0.848705266220541,0.86936281640966,0.849869071864998,1.05666957279861,1.05637895960477,0.614646904969486,0.606800348735833,0.630049404242953,1.00145306596919,1.22028480092996,0.946236559139785
"Brazil","076","Praia Grande","035182",2010,"3541000","MUNI2010","035",42.1099476439791,39.6544502617801,37.6649214659686,36.8826530612245,38.3418367346939,35.969387755102,41.7539267015707,40.3507853403141,42.7643979057592,42.5916230366492,41.738219895288,43.0157068062827,43.4816753926702,44.0314136125654
"Brazil","076","Beberibe, Palhano","023049",2010,"2302206","MUNI2010","023",2.11891891891892,2.37130977130977,1.58336798336798,2.15960099750623,3.37364921030757,3.40565253532835,3.52931392931393,2.80706860706861,2.04033264033264,2.02037422037422,2.15051975051975,3.45738045738046,3.66070686070686,3.19376299376299
"Brazil","076","Solonópole, Jaguaretama","023050",2010,"2313005","MUNI2010","023",0.339267285861713,0.404798761609907,0.331785345717234,0.327830797007996,0.611297394892958,0.590404952282693,0.597781217750258,0.569917440660475,0.181888544891641,0.210010319917441,0.207172342621259,0.490970072239422,0.587719298245614,0.363003095975232
